dentatum	49
loeseneri	5
stenocalyx	32
tiliaefolium	5
microcarpum	5
caudatum	27
ciliatum	5
hirsutum	5
sulcatum	23
fuscum	6
microphyllum	27
acutifolium	4
newsp.1	16
membranaceum	23
newsp.2	46
discolor	63
disjunctum	6
blandum	6
lautum	25
jucundum	6
stellato-tomentosum	54
alpinum	63
villosum	6
obtusatum	6
hartwegii	6
costaricanum	6
tinoides_1	24
undulatum	6
subsessile	6
tinoides_2	6
triphyllum	6
lasiophyllum	6
pichinchense	6
jamesonii	6
hallii	6
toronis	6
seemenii	6
dumatorum	6
reticulatum	6
triphyllum_new	6
ayavacense	6
